time,q1,q2,q3,dq1,dq2,dq3,tau1,tau2,tau3,Fx,Fy,ee_x,ee_y,target_x,target_y,in_contact,contact_state
0.6900000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7000000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7100000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7200000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7300000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7400000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7500000000000004,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7600000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7700000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7800000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.7900000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8000000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8100000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8200000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8300000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8400000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8500000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8600000000000005,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8700000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8800000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.8900000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9000000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9100000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9200000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9300000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9400000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9500000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9600000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9700000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9800000000000006,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
0.9900000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0000000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0100000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0200000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0300000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0400000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0500000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0600000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0700000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
1.0800000000000007,2.356194490192345,-1.7453292519943295,-0.7853981633974483,0.0,0.0,0.0,-2.7013102943933003,4.582243105218731,0.9660964057049761,0.0,0.0,0.19521979047384755,0.38483066878721933,0.19521979047384755,0.38483066878721933,0,APPROACH
