time,tau1,tau2,tau3,Fx,Fy,ee_x,ee_y,target_x,target_y,ex,ey,ex_mm,ey_mm,in_contact,contact_state
25.420000000001174,8.69678081260218,4.888913332337565,0.6487476469547794,0.0,0.0,0.5498032791483687,0.09159851798805493,0.5492197904738475,0.0907306687872201,-0.0005833875498341135,-0.00096799784232314,0.5833875498341135,0.96799784232314,0,INSERTION
25.430000000001176,8.697753573374301,4.88853554162086,0.648605524119463,0.0,0.0,0.5498033710242174,0.09149837142178979,0.5492197904738475,0.09063066878722009,-0.000583488674521182,-0.0009678492008348416,0.583488674521182,0.9678492008348416,0,INSERTION
25.440000000001177,8.698722393271641,4.888156043965849,0.6484632679283587,0.0,0.0,0.5498034534732561,0.0913982280156542,0.5492197904738475,0.09053066878722009,-0.0005835805503698888,-0.0009677026345697032,0.5835805503698888,0.9677026345697032,0,INSERTION
25.45000000000118,8.699687811205305,4.887775065502531,0.6483208902068385,0.0,0.0,0.5498035264759074,0.09129808856895422,0.5492197904738475,0.09043066878722009,-0.0005836629994085962,-0.0009675592284341117,0.5836629994085962,0.9675592284341117,0,INSERTION
25.46000000000118,8.700650329014216,4.887392812855288,0.6481784019229949,0.0,0.0,0.549803590145939,0.09119795363699312,0.5492197904738475,0.09033066878722008,-0.0005837360020598537,-0.0009674197817341329,0.5837360020598537,0.9674197817341329,0,INSERTION
25.470000000001182,8.701610409500068,4.887009473190122,0.6480358132301371,0.0,0.0,0.549803644707312,0.09109782356899832,0.5492197904738475,0.09023066878722008,-0.000583799672091545,-0.0009672848497730424,0.583799672091545,0.9672848497730424,0,INSERTION
25.480000000001183,8.702568475511223,4.8866252145884985,0.6478931335084637,0.0,0.0,0.5498036904730192,0.09099769854241754,0.5492197904738475,0.09013066878722008,-0.0005838542334645203,-0.0009671547817782372,0.5838542334645203,0.9671547817782372,0,INSERTION
25.490000000001185,8.703524909897455,4.886240186681209,0.6477503714059607,0.0,0.0,0.5498037278259561,0.09089757859367364,0.5492197904738475,0.09003066878722008,-0.0005838999991717442,-0.0009670297551974683,0.5838999991717442,0.9670297551974683,0,INSERTION
25.500000000001187,8.704480056176134,4.885854521484165,0.6476075348787482,0.0,0.0,0.5498037572018155,0.0907974636455145,0.5492197904738475,0.08993066878722007,-0.0005839373521085989,-0.0009669098064535725,0.5839373521085989,0.9669098064535725,0,INSERTION
25.510000000001188,8.705434219766323,4.8854683343840914,0.6474646312306214,0.0,0.0,0.5498037790739626,0.09069735353112354,0.5492197904738475,0.08983066878722007,-0.0005839667279680105,-0.0009667948582944286,0.5839667279680105,0.9667948582944286,0,INSERTION
25.52000000000119,8.706387669664771,4.885081725230221,0.6473216671520107,0.0,0.0,0.5498037939402143,0.09059724801518493,0.5492197904738475,0.08973066878722007,-0.000583988600115104,-0.0009666847439034759,0.583988600115104,0.9666847439034759,0,INSERTION
25.53000000000119,8.707340640452156,4.884694779493114,0.647178648758072,0.0,0.0,0.5498038023114294,0.09049714681210957,0.5492197904738475,0.08963066878722006,-0.0005840034663667781,-0.0009665792279648644,0.5840034663667781,0.9665792279648644,0,INSERTION
25.540000000001193,8.70829333453382,4.884307569458415,0.647035581625837,0.0,0.0,0.5498038047017934,0.0903970496016406,0.5492197904738475,0.08953066878722006,-0.0005840118375819436,-0.0009664780248895138,0.5840118375819436,0.9664780248895138,0,INSERTION
25.550000000001194,8.709245924532103,4.8839201554287905,0.646892470830558,0.0,0.0,0.5498038016206759,0.09029695604206192,0.5492197904738475,0.08943066878722006,-0.0005840142279458505,-0.0009663808144205477,0.5840142279458505,0.9663808144205477,0,INSERTION
25.560000000001196,8.710198555759938,4.883532586910911,0.6467493209806895,0.0,0.0,0.5498037935659297,0.09019686578123076,0.5492197904738475,0.08933066878722005,-0.0005840111468283782,-0.0009662872548418661,0.5840111468283782,0.9662872548418661,0,INSERTION
25.570000000001198,8.711151348717586,4.883144903770556,0.6466061362519122,0.0,0.0,0.5498037810184968,0.09009677846565375,0.5492197904738475,0.08923066878722005,-0.0005840030920821748,-0.0009661969940107096,0.5840030920821748,0.9661969940107096,0,INSERTION
25.5800000000012,8.712104401563973,4.8827571373409775,0.6464629204197159,0.0,0.0,0.5498037644381906,0.08999669374781716,0.5492197904738475,0.08913066878722005,-0.0005839905446493043,-0.0009661096784337048,0.5839905446493043,0.9661096784337048,0,INSERTION
25.5900000000012,8.713057792524094,4.882369311474203,0.6463196768906196,0.0,0.0,0.5498037442605187,0.08989661129197463,0.5492197904738475,0.08903066878722005,-0.0005839739643430653,-0.0009660249605971116,0.5839739643430653,0.9660249605971116,0,INSERTION
25.600000000001202,8.714011582201625,4.881981443527609,0.646176408732079,0.0,0.0,0.5498037208944264,0.08979653077858246,0.5492197904738475,0.08893066878722004,-0.0005839537866711986,-0.0009659425047545828,0.5839537866711986,0.9659425047545828,0,INSERTION
25.610000000001204,8.714965815773882,4.881593545280183,0.64603311870071,0.0,0.0,0.5498036947208343,0.08969645190756209,0.5492197904738475,0.08883066878722004,-0.0005839304205789153,-0.0009658619913624211,0.5839304205789153,0.9658619913624211,0,INSERTION
25.620000000001205,8.715920525052026,4.881205623776065,0.6458898092691943,0.0,0.0,0.5498036660918628,0.08959637440055551,0.5492197904738475,0.08873066878722004,-0.0005839042469868438,-0.0009657831203420536,0.5839042469868438,0.9657831203420536,0,INSERTION
25.630000000001207,8.71687573039519,4.880817682093453,0.6457464826514222,0.0,0.0,0.5498036353306328,0.08949629800232572,0.5492197904738475,0.08863066878722003,-0.0005838756180153171,-0.0009657056133354769,0.5838756180153171,0.9657056133354769,0,INSERTION
25.64000000000121,8.717831442471919,4.8804297200400635,0.6456031408263389,0.0,0.0,0.5498036027315518,0.08939622248144091,0.5492197904738475,0.08853066878722003,-0.0005838448567853094,-0.0009656292151056928,0.5838448567853094,0.9656292151056928,0,INSERTION
25.65000000000121,8.718787663866049,4.880041734775782,0.6454597855599942,0.0,0.0,0.5498035685609935,0.0892961476303677,0.5492197904738475,0.08843066878722003,-0.0005838122577043192,-0.0009655536942208831,0.5838122577043192,0.9655536942208831,0,INSERTION
25.66000000000121,8.719744390527604,4.879653721365742,0.6453164184262073,0.0,0.0,0.5498035330582919,0.08919607326508541,0.5492197904738475,0.08833066878722003,-0.0005837780871460474,-0.0009654788431476685,0.5837780871460474,0.9654788431476685,0,INSERTION
25.670000000001213,8.720701613071705,4.879265673266897,0.6451730408257784,0.0,0.0,0.5498034964369813,0.08909599922432002,0.5492197904738475,0.08823066878722002,-0.00058374258444438,-0.0009654044778653892,0.58374258444438,0.9654044778653892,0,INSERTION
25.680000000001215,8.721659317930934,4.878877582751702,0.6450296540041147,0.0,0.0,0.5498034588862187,0.08899592536848647,0.5492197904738475,0.08813066878722002,-0.0005837059631338404,-0.0009653304370999954,0.5837059631338404,0.9653304370999954,0,INSERTION
25.690000000001216,8.72261748836764,4.878489441273337,0.6448862590675157,0.0,0.0,0.5498034205723317,0.0888958515784129,0.5492197904738475,0.08803066878722002,-0.0005836684123712299,-0.0009652565812664493,0.5836684123712299,0.9652565812664493,0,INSERTION
25.700000000001218,8.723576105354834,4.878101239777281,0.6447428569982416,0.0,0.0,0.5498033816404495,0.08879577775391578,0.5492197904738475,0.08793066878722001,-0.0005836300984841669,-0.000965182791192884,0.5836300984841669,0.965182791192884,0,INSERTION
